scope,threshold,gate,status,values
symbol-1-fold-2,2,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 2.318812708311301, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-2,2,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 5.604203152364273, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-2,2,throughputRatioMin,FAIL,"{""baseline"": 15, ""candidate"": 0, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-1-fold-2,2,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.7333333333333333, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-2,5,precision1RatioMin,PASS,"{""baseline"": 0.8181818181818182, ""candidate"": 0.8181818181818182, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-2,5,precision2RatioMin,PASS,"{""baseline"": 0.7272727272727273, ""candidate"": 0.7272727272727273, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-2,5,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 2, ""operator"": "">="", ""status"": ""PASS""}"
symbol-1-fold-2,5,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 1, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 1, ""operator"": "">="", ""status"": ""PASS""}"
symbol-1-fold-2,5,adverseMeanRatioMax,FAIL,"{""baseline"": 2.318812708311301, ""candidate"": 2.318812708311301, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-1-fold-2,5,adverseES95RatioMax,PASS,"{""baseline"": 5.604203152364273, ""candidate"": 5.604203152364273, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-2,5,throughputRatioMin,PASS,"{""baseline"": 15, ""candidate"": 15, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-2,5,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.7333333333333333, ""baseline"": 0.7333333333333333, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-1-fold-2,10,precision1RatioMin,PASS,"{""baseline"": 0.8181818181818182, ""candidate"": 0.8181818181818182, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-2,10,precision2RatioMin,PASS,"{""baseline"": 0.7272727272727273, ""candidate"": 0.7272727272727273, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-2,10,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 2, ""operator"": "">="", ""status"": ""PASS""}"
symbol-1-fold-2,10,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 1, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 1, ""operator"": "">="", ""status"": ""PASS""}"
symbol-1-fold-2,10,adverseMeanRatioMax,FAIL,"{""baseline"": 2.318812708311301, ""candidate"": 2.318812708311301, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-1-fold-2,10,adverseES95RatioMax,PASS,"{""baseline"": 5.604203152364273, ""candidate"": 5.604203152364273, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-2,10,throughputRatioMin,PASS,"{""baseline"": 15, ""candidate"": 15, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-2,10,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.7333333333333333, ""baseline"": 0.7333333333333333, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-1-fold-3,1,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.8108108108108109, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-3,1,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.5945945945945946, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-3,1,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 15, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-1-fold-3,1,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 8, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-1-fold-3,1,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 2.738404403700667, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-3,1,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 10.786529393711113, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-3,1,throughputRatioMin,FAIL,"{""baseline"": 51, ""candidate"": 0, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-1-fold-3,1,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.7254901960784313, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-3,2,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.8108108108108109, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-3,2,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.5945945945945946, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-3,2,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 15, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-1-fold-3,2,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 8, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-1-fold-3,2,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 2.738404403700667, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-3,2,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 10.786529393711113, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-3,2,throughputRatioMin,FAIL,"{""baseline"": 51, ""candidate"": 0, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-1-fold-3,2,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.7254901960784313, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-3,5,precision1RatioMin,PASS,"{""baseline"": 0.8108108108108109, ""candidate"": 0.8108108108108109, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-3,5,precision2RatioMin,PASS,"{""baseline"": 0.5945945945945946, ""candidate"": 0.5945945945945946, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-3,5,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 15, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 15, ""operator"": "">="", ""status"": ""PASS""}"
symbol-1-fold-3,5,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 8, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 8, ""operator"": "">="", ""status"": ""PASS""}"
symbol-1-fold-3,5,adverseMeanRatioMax,FAIL,"{""baseline"": 2.738404403700667, ""candidate"": 2.738404403700667, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-1-fold-3,5,adverseES95RatioMax,PASS,"{""baseline"": 10.786529393711113, ""candidate"": 10.786529393711113, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-3,5,throughputRatioMin,PASS,"{""baseline"": 51, ""candidate"": 51, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-3,5,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.7254901960784313, ""baseline"": 0.7254901960784313, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-1-fold-3,10,precision1RatioMin,PASS,"{""baseline"": 0.8108108108108109, ""candidate"": 0.8108108108108109, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-3,10,precision2RatioMin,PASS,"{""baseline"": 0.5945945945945946, ""candidate"": 0.5945945945945946, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-3,10,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 15, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 15, ""operator"": "">="", ""status"": ""PASS""}"
symbol-1-fold-3,10,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 8, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 8, ""operator"": "">="", ""status"": ""PASS""}"
symbol-1-fold-3,10,adverseMeanRatioMax,FAIL,"{""baseline"": 2.738404403700667, ""candidate"": 2.738404403700667, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-1-fold-3,10,adverseES95RatioMax,PASS,"{""baseline"": 10.786529393711113, ""candidate"": 10.786529393711113, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-3,10,throughputRatioMin,PASS,"{""baseline"": 51, ""candidate"": 51, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-3,10,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.7254901960784313, ""baseline"": 0.7254901960784313, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-1-fold-4,1,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.8, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-4,1,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.7333333333333333, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-4,1,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 13, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-1-fold-4,1,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 3, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-1-fold-4,1,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 1.852817866381225, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-4,1,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 4.606740567768025, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-4,1,throughputRatioMin,FAIL,"{""baseline"": 35, ""candidate"": 0, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-1-fold-4,1,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.8571428571428571, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-4,2,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.8, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-4,2,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.7333333333333333, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-4,2,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 13, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-1-fold-4,2,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 3, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-1-fold-4,2,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 1.852817866381225, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-4,2,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 4.606740567768025, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-4,2,throughputRatioMin,FAIL,"{""baseline"": 35, ""candidate"": 0, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-1-fold-4,2,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.8571428571428571, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
symbol-1-fold-4,5,precision1RatioMin,PASS,"{""baseline"": 0.8, ""candidate"": 0.8, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-4,5,precision2RatioMin,PASS,"{""baseline"": 0.7333333333333333, ""candidate"": 0.7333333333333333, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-4,5,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 13, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 13, ""operator"": "">="", ""status"": ""PASS""}"
symbol-1-fold-4,5,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 3, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 3, ""operator"": "">="", ""status"": ""PASS""}"
symbol-1-fold-4,5,adverseMeanRatioMax,FAIL,"{""baseline"": 1.852817866381225, ""candidate"": 1.852817866381225, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-1-fold-4,5,adverseES95RatioMax,PASS,"{""baseline"": 4.606740567768025, ""candidate"": 4.606740567768025, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-4,5,throughputRatioMin,PASS,"{""baseline"": 35, ""candidate"": 35, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-4,5,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.8571428571428571, ""baseline"": 0.8571428571428571, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-1-fold-4,10,precision1RatioMin,PASS,"{""baseline"": 0.8, ""candidate"": 0.8, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-4,10,precision2RatioMin,PASS,"{""baseline"": 0.7333333333333333, ""candidate"": 0.7333333333333333, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-4,10,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 13, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 13, ""operator"": "">="", ""status"": ""PASS""}"
symbol-1-fold-4,10,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 3, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 3, ""operator"": "">="", ""status"": ""PASS""}"
symbol-1-fold-4,10,adverseMeanRatioMax,FAIL,"{""baseline"": 1.852817866381225, ""candidate"": 1.852817866381225, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-1-fold-4,10,adverseES95RatioMax,PASS,"{""baseline"": 4.606740567768025, ""candidate"": 4.606740567768025, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-4,10,throughputRatioMin,PASS,"{""baseline"": 35, ""candidate"": 35, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-1-fold-4,10,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.8571428571428571, ""baseline"": 0.8571428571428571, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-2-fold-1,1,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.6666666666666666, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-2-fold-1,1,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.3333333333333333, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-2-fold-1,1,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 1, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-2-fold-1,1,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 1, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
